Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-08,7.5,8.100000381469727,7.5,7.900000095367432,2889.0,0.0,0.0
2021-06-09,7.900000095367432,8.25,7.800000190734863,7.900000095367432,5903.0,0.0,0.0
2021-06-10,8.149999618530273,8.25,7.699999809265137,7.900000095367432,7419.0,0.0,0.0
2021-06-11,8.25,8.25,7.849999904632568,7.949999809265137,2772.0,0.0,0.0
2021-06-14,8.0,8.25,7.75,8.0,4469.0,0.0,0.0
2021-06-15,7.800000190734863,8.399999618530273,7.800000190734863,8.149999618530273,5771.0,0.0,0.0
2021-06-16,8.350000381469727,8.5,7.800000190734863,8.149999618530273,2412.0,0.0,0.0
2021-06-17,8.149999618530273,8.399999618530273,7.800000190734863,8.350000381469727,5850.0,0.0,0.0
2021-06-18,8.350000381469727,8.699999809265137,8.0,8.449999809265137,13052.0,0.0,0.0
2021-06-21,8.649999618530273,8.649999618530273,8.050000190734863,8.300000190734863,2574.0,0.0,0.0
2021-06-22,8.5,8.5,8.050000190734863,8.100000381469727,3177.0,0.0,0.0
2021-06-23,8.350000381469727,8.5,7.900000095367432,8.050000190734863,6861.0,0.0,0.0
2021-06-24,7.900000095367432,8.399999618530273,7.849999904632568,8.25,2784.0,0.0,0.0
2021-06-25,8.550000190734863,8.600000381469727,8.100000381469727,8.600000381469727,12234.0,0.0,0.0
2021-06-28,9.0,9.0,9.0,9.0,7710.0,0.0,0.0
2021-06-29,9.449999809265137,9.449999809265137,9.0,9.449999809265137,8878.0,0.0,0.0
2021-06-30,9.899999618530273,9.899999618530273,9.5,9.899999618530273,7450.0,0.0,0.0
2021-07-01,10.350000381469727,10.350000381469727,9.449999809265137,9.449999809265137,9081.0,0.0,0.0
2021-07-02,9.449999809265137,9.449999809265137,9.0,9.0,6911.0,0.0,0.0
2021-07-05,8.550000190734863,8.850000381469727,8.550000190734863,8.699999809265137,6270.0,0.0,0.0
2021-07-06,8.300000190734863,8.949999809265137,8.300000190734863,8.649999618530273,1982.0,0.0,0.0
2021-07-07,8.649999618530273,8.649999618530273,8.449999809265137,8.5,5093.0,0.0,0.0
2021-07-08,8.5,8.5,8.100000381469727,8.149999618530273,1220.0,0.0,0.0
2021-07-09,7.800000190734863,8.5,7.75,7.75,4277.0,0.0,0.0
2021-07-12,7.949999809265137,8.100000381469727,7.400000095367432,7.5,18388.0,0.0,0.0
2021-07-13,7.400000095367432,7.800000190734863,7.150000095367432,7.349999904632568,11338.0,0.0,0.0
2021-07-14,7.0,7.699999809265137,7.0,7.199999809265137,10165.0,0.0,0.0
2021-07-15,7.050000190734863,7.050000190734863,6.849999904632568,6.900000095367432,8636.0,0.0,0.0
2021-07-16,6.699999809265137,7.199999809265137,6.599999904632568,7.199999809265137,19836.0,0.0,0.0
2021-07-19,7.5,7.550000190734863,7.5,7.550000190734863,1641.0,0.0,0.0
2021-07-20,7.699999809265137,7.900000095367432,7.199999809265137,7.900000095367432,17431.0,0.0,0.0
2021-07-22,7.550000190734863,8.25,7.550000190734863,8.149999618530273,11870.0,0.0,0.0
2021-07-23,8.149999618530273,8.149999618530273,7.800000190734863,7.900000095367432,2359.0,0.0,0.0
2021-07-26,7.75,7.75,7.550000190734863,7.550000190734863,2591.0,0.0,0.0
2021-07-27,7.699999809265137,7.900000095367432,7.199999809265137,7.300000190734863,25043.0,0.0,0.0
2021-07-28,7.650000095367432,7.650000095367432,6.949999809265137,7.400000095367432,7892.0,0.0,0.0
2021-07-29,7.650000095367432,7.699999809265137,7.25,7.5,1569.0,0.0,0.0
2021-07-30,7.650000095367432,7.650000095367432,7.150000095367432,7.199999809265137,2117.0,0.0,0.0
2021-08-02,7.199999809265137,7.5,7.0,7.400000095367432,2118.0,0.0,0.0
2021-08-03,7.099999904632568,7.550000190734863,7.050000190734863,7.050000190734863,6969.0,0.0,0.0
2021-08-04,7.0,7.400000095367432,7.0,7.050000190734863,5095.0,0.0,0.0
2021-08-05,7.300000190734863,7.300000190734863,6.699999809265137,6.949999809265137,9220.0,0.0,0.0
2021-08-06,6.699999809265137,7.150000095367432,6.650000095367432,6.699999809265137,1828.0,0.0,0.0
2021-08-09,6.699999809265137,7.0,6.400000095367432,6.449999809265137,4674.0,0.0,0.0
2021-08-10,6.449999809265137,6.550000190734863,6.199999809265137,6.25,4337.0,0.0,0.0
2021-08-11,6.5,6.5,5.949999809265137,5.949999809265137,2727.0,0.0,0.0
2021-08-12,5.949999809265137,6.199999809265137,5.800000190734863,6.199999809265137,3730.0,0.0,0.0
2021-08-13,5.949999809265137,6.199999809265137,5.900000095367432,6.099999904632568,3547.0,0.0,0.0
2021-08-16,6.150000095367432,6.150000095367432,5.900000095367432,5.900000095367432,1286.0,0.0,0.0
2021-08-17,5.900000095367432,6.050000190734863,5.900000095367432,6.0,2510.0,0.0,0.0
2021-08-18,5.900000095367432,6.199999809265137,5.900000095367432,6.199999809265137,531.0,0.0,0.0
2021-08-20,6.199999809265137,6.199999809265137,5.900000095367432,6.099999904632568,342.0,0.0,0.0
2021-08-23,6.349999904632568,6.349999904632568,5.800000190734863,6.0,10227.0,0.0,0.0
2021-08-24,6.0,6.0,6.0,6.0,671.0,0.0,0.0
2021-08-25,5.699999809265137,5.900000095367432,5.699999809265137,5.900000095367432,5046.0,0.0,0.0
2021-08-26,5.75,6.150000095367432,5.75,5.849999904632568,2104.0,0.0,0.0
2021-08-27,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,55.0,0.0,0.0
2021-08-30,6.050000190734863,6.050000190734863,5.650000095367432,6.0,1657.0,0.0,0.0
2021-08-31,6.0,6.050000190734863,5.699999809265137,5.75,1592.0,0.0,0.0
2021-09-01,5.949999809265137,6.0,5.5,5.900000095367432,3578.0,0.0,0.0
2021-09-02,5.650000095367432,5.949999809265137,5.650000095367432,5.949999809265137,960.0,0.0,0.0
2021-09-03,6.199999809265137,6.199999809265137,5.900000095367432,6.099999904632568,1814.0,0.0,0.0
2021-09-06,6.099999904632568,6.400000095367432,6.099999904632568,6.349999904632568,2832.0,0.0,0.0
2021-09-07,6.550000190734863,6.550000190734863,6.300000190734863,6.300000190734863,149.0,0.0,0.0
2021-09-08,6.300000190734863,6.349999904632568,6.0,6.349999904632568,811.0,0.0,0.0
2021-09-09,6.5,6.5,6.099999904632568,6.199999809265137,2258.0,0.0,0.0
2021-09-13,6.0,6.449999809265137,6.0,6.25,744.0,0.0,0.0
2021-09-14,6.25,6.400000095367432,6.0,6.0,860.0,0.0,0.0
2021-09-15,6.0,6.300000190734863,6.0,6.300000190734863,1515.0,0.0,0.0
2021-09-16,6.400000095367432,6.5,6.400000095367432,6.5,4417.0,0.0,0.0
2021-09-17,6.699999809265137,6.699999809265137,6.25,6.25,2242.0,0.0,0.0
2021-09-20,6.050000190734863,6.550000190734863,6.050000190734863,6.25,4267.0,0.0,0.0
2021-09-21,6.400000095367432,6.550000190734863,6.050000190734863,6.199999809265137,1624.0,0.0,0.0
2021-09-22,6.449999809265137,6.5,6.449999809265137,6.449999809265137,3146.0,0.0,0.0
2021-09-23,6.449999809265137,6.75,6.150000095367432,6.699999809265137,10324.0,0.0,0.0
2021-09-24,6.400000095367432,6.550000190734863,6.400000095367432,6.400000095367432,3369.0,0.0,0.0
2021-09-27,6.099999904632568,6.199999809265137,6.099999904632568,6.199999809265137,1028.0,0.0,0.0
2021-09-28,6.150000095367432,6.5,6.150000095367432,6.5,948.0,0.0,0.0
2021-09-29,6.599999904632568,6.699999809265137,6.449999809265137,6.699999809265137,3725.0,0.0,0.0
2021-09-30,6.949999809265137,7.0,6.75,6.75,2662.0,0.0,0.0
2021-10-01,6.449999809265137,6.900000095367432,6.449999809265137,6.849999904632568,1783.0,0.0,0.0
2021-10-04,6.75,7.150000095367432,6.599999904632568,7.0,3193.0,0.0,0.0
2021-10-05,7.150000095367432,7.150000095367432,6.650000095367432,6.900000095367432,1885.0,0.0,0.0
2021-10-06,6.849999904632568,7.0,6.599999904632568,7.0,2806.0,0.0,0.0
2021-10-07,7.150000095367432,7.25,6.650000095367432,6.949999809265137,3428.0,0.0,0.0
2021-10-08,7.199999809265137,7.199999809265137,6.650000095367432,7.0,2001.0,0.0,0.0
2021-10-11,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,539.0,0.0,0.0
2021-10-12,7.449999809265137,7.449999809265137,7.0,7.25,4634.0,0.0,0.0
2021-10-13,7.25,7.5,6.900000095367432,7.300000190734863,5121.0,0.0,0.0
2021-10-14,7.650000095367432,7.650000095367432,6.949999809265137,7.0,8730.0,0.0,0.0
2021-10-18,7.349999904632568,7.349999904632568,7.0,7.050000190734863,4229.0,0.0,0.0
2021-10-19,7.0,7.0,6.699999809265137,6.849999904632568,499.0,0.0,0.0
2021-10-20,6.849999904632568,6.849999904632568,6.550000190734863,6.550000190734863,861.0,0.0,0.0
2021-10-21,6.699999809265137,6.699999809265137,6.5,6.5,1049.0,0.0,0.0
2021-10-22,6.199999809265137,6.5,6.199999809265137,6.5,1640.0,0.0,0.0
2021-10-25,6.400000095367432,6.800000190734863,6.199999809265137,6.699999809265137,2188.0,0.0,0.0
2021-10-26,6.75,6.800000190734863,6.400000095367432,6.650000095367432,2893.0,0.0,0.0
2021-10-27,6.849999904632568,6.849999904632568,6.349999904632568,6.400000095367432,2155.0,0.0,0.0
2021-10-28,6.550000190734863,6.550000190734863,6.199999809265137,6.199999809265137,1729.0,0.0,0.0
2021-10-29,5.949999809265137,6.449999809265137,5.949999809265137,5.949999809265137,937.0,0.0,0.0
2021-11-01,6.0,6.0,5.800000190734863,5.949999809265137,1522.0,0.0,0.0
2021-11-02,6.099999904632568,6.199999809265137,5.949999809265137,6.0,2309.0,0.0,0.0
2021-11-03,6.199999809265137,6.199999809265137,6.050000190734863,6.050000190734863,1109.0,0.0,0.0
2021-11-04,6.300000190734863,6.349999904632568,6.300000190734863,6.349999904632568,883.0,0.0,0.0
2021-11-08,6.5,6.650000095367432,6.199999809265137,6.25,3437.0,0.0,0.0
2021-11-09,6.199999809265137,6.550000190734863,6.050000190734863,6.050000190734863,963.0,0.0,0.0
2021-11-10,6.0,6.349999904632568,6.0,6.349999904632568,1742.0,0.0,0.0
2021-11-11,6.349999904632568,6.650000095367432,6.050000190734863,6.5,3028.0,0.0,0.0
2021-11-12,6.5,6.75,6.5,6.5,1642.0,0.0,0.0
2021-11-15,6.5,6.800000190734863,6.25,6.800000190734863,1711.0,0.0,0.0
2021-11-16,6.900000095367432,7.099999904632568,6.5,7.099999904632568,13238.0,0.0,0.0
2021-11-17,7.25,7.449999809265137,7.150000095367432,7.300000190734863,13995.0,0.0,0.0
2021-11-18,7.650000095367432,7.650000095367432,7.050000190734863,7.599999904632568,4788.0,0.0,0.0
2021-11-22,7.599999904632568,7.599999904632568,7.25,7.25,3086.0,0.0,0.0
2021-11-23,7.25,7.25,7.25,7.25,0.0,0.0,0.0
2021-11-24,7.25,7.25,7.25,7.25,0.0,0.0,0.0
2021-11-25,7.25,7.25,7.25,7.25,0.0,0.0,0.0
2021-11-26,7.25,7.25,7.25,7.25,0.0,0.0,0.0
2021-11-29,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,366.0,0.0,0.0
2021-11-30,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,0.0,0.0
2021-12-01,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,0.0,0.0
2021-12-02,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,0.0,0.0
2021-12-03,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,0.0,0.0
2021-12-06,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,1481.0,0.0,0.0
2021-12-07,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,0.0,0.0
2021-12-08,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,0.0,0.0
2021-12-09,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,0.0,0.0
2021-12-10,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,0.0,0.0
2021-12-13,6.599999904632568,6.599999904632568,6.300000190734863,6.300000190734863,1824.0,0.0,0.0
2021-12-14,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0.0,0.0,0.0
2021-12-15,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0.0,0.0,0.0
2021-12-16,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0.0,0.0,0.0
2021-12-17,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0.0,0.0,0.0
2021-12-20,6.599999904632568,6.599999904632568,6.0,6.0,4921.0,0.0,0.0
2021-12-21,6.0,6.0,6.0,6.0,0.0,0.0,0.0
2021-12-22,6.0,6.0,6.0,6.0,0.0,0.0,0.0
2021-12-23,6.0,6.0,6.0,6.0,0.0,0.0,0.0
2021-12-24,6.0,6.0,6.0,6.0,0.0,0.0,0.0
2021-12-27,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,2191.0,0.0,0.0
2021-12-28,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0.0,0.0,0.0
2021-12-29,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0.0,0.0,0.0
2021-12-30,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0.0,0.0,0.0
2021-12-31,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0.0,0.0,0.0
2022-01-03,5.449999809265137,5.949999809265137,5.449999809265137,5.949999809265137,10350.0,0.0,0.0
2022-01-04,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,0.0,0.0
2022-01-05,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,0.0,0.0
2022-01-06,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,0.0,0.0
2022-01-07,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,0.0,0.0
2022-01-10,5.949999809265137,6.199999809265137,5.699999809265137,6.150000095367432,20675.0,0.0,0.0
2022-01-11,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0.0,0.0,0.0
2022-01-12,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0.0,0.0,0.0
2022-01-13,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0.0,0.0,0.0
2022-01-14,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0.0,0.0,0.0
2022-01-17,6.300000190734863,6.300000190734863,5.849999904632568,5.849999904632568,9147.0,0.0,0.0
2022-01-18,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,0.0,0.0
2022-01-19,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,0.0,0.0
2022-01-20,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,0.0,0.0
2022-01-21,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,0.0,0.0
2022-01-24,6.099999904632568,6.099999904632568,5.599999904632568,5.599999904632568,21438.0,0.0,0.0
2022-01-25,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,0.0,0.0
2022-01-27,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,0.0,0.0
2022-01-28,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,0.0,0.0
2022-01-31,5.349999904632568,5.849999904632568,5.349999904632568,5.349999904632568,8901.0,0.0,0.0
2022-02-01,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0.0,0.0,0.0
2022-02-02,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0.0,0.0,0.0
2022-02-03,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0.0,0.0,0.0
2022-02-04,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0.0,0.0,0.0
2022-02-07,5.349999904632568,5.599999904632568,5.099999904632568,5.099999904632568,5101.0,0.0,0.0
2022-02-08,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0.0,0.0,0.0
2022-02-09,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0.0,0.0,0.0
2022-02-10,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0.0,0.0,0.0
2022-02-11,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0.0,0.0,0.0
2022-02-14,4.849999904632568,5.349999904632568,4.849999904632568,4.849999904632568,5983.0,0.0,0.0
2022-02-15,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,0.0,0.0,0.0
2022-02-16,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,0.0,0.0,0.0
2022-02-17,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,0.0,0.0,0.0
2022-02-18,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,0.0,0.0,0.0
2022-02-21,5.050000190734863,5.050000190734863,4.650000095367432,5.0,1419.0,0.0,0.0
2022-02-22,5.0,5.0,5.0,5.0,0.0,0.0,0.0
2022-02-23,5.0,5.0,5.0,5.0,0.0,0.0,0.0
2022-02-24,5.0,5.0,5.0,5.0,0.0,0.0,0.0
2022-02-25,5.0,5.0,5.0,5.0,0.0,0.0,0.0
2022-02-28,5.0,5.25,4.75,5.25,1130.0,0.0,0.0
2022-03-02,5.25,5.25,5.25,5.25,0.0,0.0,0.0
2022-03-03,5.25,5.25,5.25,5.25,0.0,0.0,0.0
2022-03-04,5.25,5.25,5.25,5.25,0.0,0.0,0.0
2022-03-07,5.25,5.5,5.199999809265137,5.5,7167.0,0.0,0.0
2022-03-08,5.5,5.5,5.5,5.5,0.0,0.0,0.0
2022-03-09,5.5,5.5,5.5,5.5,0.0,0.0,0.0
2022-03-10,5.5,5.5,5.5,5.5,0.0,0.0,0.0
2022-03-11,5.75,5.75,5.75,5.75,2003.0,0.0,0.0
2022-03-14,6.0,6.0,6.0,6.0,19558.0,0.0,0.0
2022-03-15,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6404.0,0.0,0.0
2022-03-16,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,53709.0,0.0,0.0
2022-03-17,6.900000095367432,6.900000095367432,6.599999904632568,6.900000095367432,129933.0,0.0,0.0
2022-03-21,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,2338.0,0.0,0.0
2022-03-22,7.550000190734863,7.550000190734863,6.849999904632568,6.849999904632568,155944.0,0.0,0.0
2022-03-23,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,10346.0,0.0,0.0
2022-03-24,6.25,6.849999904632568,6.25,6.400000095367432,242973.0,0.0,0.0
2022-03-25,6.099999904632568,6.300000190734863,6.099999904632568,6.099999904632568,16702.0,0.0,0.0
2022-03-28,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,14028.0,0.0,0.0
2022-03-29,5.550000190734863,6.050000190734863,5.550000190734863,5.949999809265137,36534.0,0.0,0.0
2022-03-30,6.199999809265137,6.199999809265137,5.800000190734863,6.199999809265137,17954.0,0.0,0.0
2022-03-31,6.5,6.5,5.949999809265137,6.449999809265137,22593.0,0.0,0.0
2022-04-01,6.449999809265137,6.75,6.199999809265137,6.199999809265137,33800.0,0.0,0.0
2022-04-04,6.199999809265137,6.449999809265137,5.949999809265137,5.949999809265137,12945.0,0.0,0.0
2022-04-05,6.199999809265137,6.199999809265137,5.949999809265137,6.199999809265137,19968.0,0.0,0.0
2022-04-06,6.449999809265137,6.5,5.949999809265137,6.300000190734863,82902.0,0.0,0.0
2022-04-07,6.5,6.800000190734863,6.099999904632568,6.449999809265137,81537.0,0.0,0.0
2022-04-08,6.849999904632568,7.050000190734863,6.349999904632568,7.050000190734863,28139.0,0.0,0.0
2022-04-11,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,0.0,0.0,0.0
2022-04-12,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,0.0,0.0,0.0
2022-04-13,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,0.0,0.0,0.0
2022-04-14,7.071935203880507,7.0593993263254715,7.136377319049889,7.0289054328802765,,,
2022-04-15,7.083540179427405,7.068632313734898,7.145438067032478,7.047216968135345,,,
2022-04-16,7.091799856543065,7.073265052603248,7.147104888723761,7.035101375411073,,,
